company_name,company_code,question,answer,ask_date
金龙鱼,[300999],金龙鱼与皇家小虎再度达成战略合作，双方将在面粉粮油等多个原料线进行深度采购合作。目前，诸如上市公司温州一鸣食品、元祖股份等头部烘焙食品公司，金龙鱼是否也能建立食品供应链战略合作？,公司与一鸣食品有业务往来，未来将根据市场需求和业务发展等情况持续开展各式合作。,2022-12-23
金龙鱼,[300999],国内实现生物航煤绿色国际货运首飞，生物航空煤油是以金龙鱼等动植物油脂为原料。作为国内动植物油脂龙头企业，金龙鱼的母公司丰益国际在多国布局生物航空煤油项目，未来是否会在中国区展开此类建设？,公司会根据市场需求和业务发展等情况决定相关事宜。,2022-12-23
金龙鱼,[300999],国办印发“十四五”现代物流发展规划，其中提到，完善大宗商品物流体系。优化粮食、能源、矿产等大宗商品物流服务，提升沿海、内河水运通道大宗商品物流能力，扩大铁路货运班列、“点对点”货运列车、大宗货物直达列车开行范围，发展铁路散粮运输。金龙鱼作为国内粮油龙头，此发展规划对于金龙鱼是否有非常大的促进作用？,"去掉打招呼、寒暄语句后：

我们相信《“十四五”现代物流发展规划》将有助于完善我国现代物流体系，健全物流服务网络。",2022-12-21
金龙鱼,[300999],国家发改委要求地方在“两节”等重要时段加大投放力度，特别是做好小包装粮油储备。金龙鱼作为小包装粮油龙头公司，在“两节”期间将会如何部署生产计划？,公司会根据市场需求情况，安排生产计划。,2022-12-21
金龙鱼,[300999],金龙鱼对于目前的状态是否可以适当开启生产线，为广大消费者服务，通过买粮油等促销模式，为目前抗疫安全防护助力。,公司会根据市场需求和业务发展等情况决定相关事宜，未来将持续为消费者提供更多优质的日化产品。,2022-12-21
金龙鱼,[300999],公司棕榈油、豆油、菜油、豆粕、菜粕、大豆、玉米、花生各占生产成本的百分之几？今年金龙鱼只套保这些品种吗？金龙鱼还有其他品种进行套保吗？,公司在年报、半年报中公开了原材料采购金额和采购单价。套期保值业务涉及的业务品种主要包括与公司生产经营直接相关的原料和产品，如进口大豆、国产大豆、棕榈油、豆油等。,2022-12-21
金龙鱼,[300999],中央经济工作会议提出全面推进乡村振兴。金龙鱼在河北省蔚县积极扶持当地特产小米种植，通过产供销一体化模式推出了包含蔚县小米在内的爱心系列产品，并邀请奥运冠军张宁助力点亮山村孩子的奥运梦想，对乡村振兴计划给予大力支持。未来，金龙鱼是否会在更多生产基地周边，如南方省份如川渝、云贵地区，开展乡村振兴工作？,公司积极响应乡村振兴政策，将加工企业设立在农产品产区，发掘当地特色农产品，通过产业帮扶，助力巩固脱贫攻坚成果，全面推进乡村振兴。,2022-12-21
金龙鱼,[300999],西安饮食（000721.SZ）与金龙鱼签署《战略合作框架协议》，接下来会推出哪些预制菜产品给广大消费者呢？,公司目前与西安饮食已达成初步合作意向，后续将根据业务发展规划和市场需求等情况决定产品计划。,2022-12-21
金龙鱼,[300999],金龙鱼下属公司益海嘉里兴平食品工业有限公司于2022年11月出现5次污染物（包括烟尘）排放超标。该超标情况在微博中受到关注，具体可参见：污染雷达站。请核查并解释具体的超标原因，期待公司重视和控制排污问题。,公司锅炉烟气在线监测数据与属地生态环境局实时联网，您所提到的超标情况均发生在锅炉开、停机期间，不属于实质性超标。公司已第一时间向属地生态环境局报备异常情况，并在相应的污染源信息监测和发布平台做了标注。公司始终坚持并会持续严格按照属地生态环境部门的要求进行污染物排放管理。,2022-12-16
金龙鱼,[300999],金龙鱼下属公司益海嘉里武汉粮油工业有限公司于2022年11月出现3次污染物（包括烟尘实测浓度）排放超标。该超标情况在微博中受到关注，具体参见：污染雷达站。请金龙鱼管理层核查整改并说明原因，并重视和控制排污问题。,公司锅炉烟气在线监测数据与属地生态环境局实时联网，您所提到的超标情况均发生在锅炉开、停机期间，不属于实质性超标。公司已及时向属地生态环境局报备异常情况，并在相应的污染源信息监测和发布平台做了标注。公司始终坚持并将继续严格按照属地生态环境部门的要求进行污染物排放管理。,2022-12-16
金龙鱼,[300999],金龙鱼周口基地工厂是与周口供销社合资建设的，随着金龙鱼全国网点快速铺设，会继续走与所在地供销社合股模式么？,公司会根据市场需求和业务发展等情况决定相关事宜。,2022-12-16
金龙鱼,[300999],金龙鱼在浙江温州港乐清湾港区通用作业区（C区）4泊位工程，建设规模为新建1个10万吨级通用泊位及相应的配套设施，泊位长度290米，年设计通过能力452万吨。目前金龙鱼的建设进度如何？预计何时竣工开航？,公司与温州港集团合资成立了温州港益嘉港务有限公司，预计该项目将于2024年底建成。作为公司温州粮油食品产业的配套设施，投入使用后将有效提升公司及区域内货物的集散效率。,2022-12-13
金龙鱼,[300999],截止12月12日，金龙鱼的最新股东人数是多少？,"截至2022年12月9日，公司股东共计167,674户。",2022-12-13
金龙鱼,[300999],"金龙鱼已完成首批7个油脂科技产品的碳足迹认证，掌握了金龙鱼癸二酸、金龙鱼脂肪酸、金龙鱼脂肪醇、金龙鱼仲辛醇、金龙鱼混合酸、金龙鱼棕榈酸、金龙鱼硬脂酸等7个产品生命周期内的温室气体排放水平。这些产品的产能未来会有拓展空间吗？

（去掉打招呼、寒暄语句后的版本）

金龙鱼已完成首批7个油脂科技产品的碳足迹认证，掌握了其癸二酸、脂肪酸、脂肪醇、仲辛醇、混合酸、棕榈酸、硬脂酸等7个产品生命周期内的温室气体排放水平。请问这些产品的产能未来是否存在拓展空间？",公司会根据市场需求和业务发展等情况决定相关事宜。,2022-12-13
金龙鱼,[300999],随着开放，旅游逐渐恢复，目前乘客乘坐飞机的普遍感受是，航空餐食比较单一，没有地域特色，千篇一律。金龙鱼未来是否可以与各大航空公司合作，利用其在各地铺设的中央厨房，打造特色航空餐食呢？,公司会根据市场需求和业务发展等情况决定相关事宜。,2022-12-13
金龙鱼,[300999],金龙鱼在国际权威指数机构摩根士丹利资本国际公司（MSCI）最新年度ESG评级结果中，凭借其在践行ESG方面的出色表现连升三级至BBB级。此外，金龙鱼在2022年财联社第三届ESG企业高峰论坛暨2022财联社“致远奖”颁奖典礼上荣获“ESG先锋奖”，展现出在国内上市公司食品饮料行业中的领军地位。未来，金龙鱼是否会协同更多合作伙伴共同提升ESG治理水平？,公司在运营过程中，始终贯彻ESG的可持续发展理念，倡导供应链上下游共同践行ESG。未来，公司会继续通过ESG管理提升自身竞争力，积极推动公司和行业的可持续发展。,2022-12-13
金龙鱼,[300999],请问金龙鱼是否要在东南亚的工厂设立长中长椰壳等生物质原料供应，以供给合资的公司制作活性炭或硬碳原料？未来是否会全面加大合作力度与深度？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-12-13
金龙鱼,[300999],金龙鱼母公司有投资生物柴油（Biodiesel）业务，目前金龙鱼在中国区有投资此类业务么？近些年印尼的B40、巴西的B15、美国的RVO接二连三地引发油脂市场波动。可再生柴油被称为第二代生物柴油，石油巨头及国际粮商们纷纷下场布局，大量可再生柴油工厂被筹建。金龙鱼是否有此规划？,公司目前没有投资生物柴油。,2022-12-9
金龙鱼,[300999],尊敬的董秘，您好，请问金龙鱼最近一期的股东人数是多少，谢谢。,"截至2022年11月30日，公司股东共计169,217户。",2022-12-9
金龙鱼,[300999],"以岭药业与金龙鱼联合研发的连花清瘟的13味配方洗涤产品，如洁劲100连花免洗净手消毒凝胶、洁劲100连花清肤泡沫抑菌洗手液、洁劲100连花清肤皂等，均在各大电商平台出现售罄，一直处于断货状态，公司是否可以适当增加产能来满足消费者需求？

简化后：
以岭药业与金龙鱼联合研发的连花清瘟系列洗涤产品，在各大电商平台已售罄并持续断货，公司能否增加产能以满足消费者需求？",公司会根据市场需求和业务发展等情况决定相关事宜，未来将持续为消费者提供更多优质的日化产品。,2022-12-9
金龙鱼,[300999],金龙鱼与元力股份合作的木质活性炭已连续多年产量、销售量、出口量居全国第一，电容炭产能居国内前列。随着稻米油与米面产能扩张，是否可以持续扩大金龙鱼自主专利技术的白炭黑产能，来满足国内对金龙鱼产品的需求？,公司会根据市场需求和业务发展等情况决定相关事宜。,2022-12-9
金龙鱼,[300999],江苏万淇生物科技股份有限公司（万淇股份）与金龙鱼强强联合，成立了万淇丰益（泰州）生物科技有限公司。金龙鱼是全球油脂行业、淀粉和葡糖糖行业的主要供应商，而万淇股份则是国内糖苷类表活剂的主要生产企业。此次合作将实现公司年产20万吨绿色表面活性剂的产能，此类产品广泛应用在美容、制药、洗涤和环境等领域，会为上市公司带来多少增益？,公司是国内重要的农产品和食品加工企业之一。关于公司合资公司的盈利情况，目前没有需要公开披露的信息。,2022-12-9
金龙鱼,[300999],公司食用油业务占厨房食品的比例是多少？谢谢！,公司进入食用油领域多年，该业务板块是公司的重要组成部分之一，且占比相对较高。自上市以来，公司未公开具体披露食用油业务的占比数据。,2022-12-6
金龙鱼,[300999],金龙鱼阳江调味品（酱油）预期什么时候可以投产？口味还是以金龙鱼丸庄系列为主，还是独有的金龙鱼南派（阳江）酱油？,阳江项目预计于明年投产，阳江工厂的酱油是广式酱油。,2022-12-6
金龙鱼,[300999],金龙鱼在河南投建项目比较多，近日，益海嘉里（开封）食品工业有限公司（简称“金龙鱼开封工厂”）花生榨油项目举行投产开机仪式。金龙鱼开封工厂项目总占地面积约506亩，以花生压榨、大豆压榨、灌装、小麦和大米加工为主，业务范围涵盖中、小包装食用油、大米、面粉贸易等多个领域。金龙鱼在周口、郑州、开封均有开设基地公司，是看中了河南哪些优势？,公司是根据业务发展规划、当地的原料情况及市场需求等众多因素来决定新项目的建设。,2022-12-6
金龙鱼,[300999],第八届农业博览会暨农业合作发展大会正式开幕。金龙鱼看好四川农业产业的良好基础优势、市场环境和区位条件，目前已在成都及德阳建立了万亩油菜籽原料基地，并通过与专业合作社合作及三产融合发展，带动农民增收，提升订单农业效益。金龙鱼也在持续开展助学、赈灾及乡村振兴等公益慈善项目。未来，金龙鱼将布局中央厨房园区等全产业链项目，川渝地区是人口消费集中区，金龙鱼会开发哪些特色化产品来服务川渝地区消费者呢？,关于这方面的情况，请关注公司后续的产品发布等营销信息。,2022-12-6
金龙鱼,[300999],随着各地逐渐开放，夜间经济将会蓬勃发展。新闻得知金龙鱼为深圳夜间经济助攻，高质量粮油让夜生活更有味。据大会公布数据显示，超过60%的消费发生在夜间。金龙鱼会在各大城市开展此类助攻活动吗？,公司在不同地区有不同营销活动，关于这方面的情况，请关注后续发布的营销信息。,2022-12-6
金龙鱼,[300999],12个多亿元的原材料金龙鱼采购了哪些？合计多少钱每斤？可以制成多少斤成品、什么成品？是否存在高价购买原材料情况？请披露。,公司在年报、半年报中详细披露了原材料采购金额、采购单价以及产成品销售情况。公司根据国内和国际商品市场价格，结合自身订单状况，确定较为合理的原材料采购数量和采购时间。,2022-12-2
金龙鱼,[300999],目前调味品系列特别是酱油产品出现金龙鱼品牌与“丸庄”的酱油，对于金龙鱼调味品是否会走胡姬花、金龙鱼花生油的营销模式？,公司会根据不同产品的特点和产品定位制定相应的营销策略。,2022-12-2
金龙鱼,[300999],在“金融支持全面推进乡村振兴”的论坛上，金龙鱼开展了数字人民币对农收购结算试点，丰富了应用场景和推广经验，展示了资金到账快、支付成功率高、农民选择丰富的独特优势，实现了粮出手、钱到手、零延迟、可追溯。金龙鱼目前是否也采用数字人民币？,公司目前没有使用数字人民币。,2022-11-28
金龙鱼,[300999],金龙鱼面对原材料成本上涨，是否会同比例上调产品价格？；供应商提价，金龙鱼不通过增加应付账款，以弥补成本损失？；或是不通过降低应收账款，以弥补成本损失？,公司有部分产品根据行情变化定价销售；另一部分主要满足居民家庭消费的产品，其价格调整时机及幅度会综合考虑原料、行情、市场竞争力、消费力等因素，决策相对谨慎。除调价外，也会通过调整促销力度、费用投入等方式进行调节。前三季度，公司上调了部分产品的售价，但涨价并未完全抵消原材料成本的上涨。公司在应付账款和应收账款管理方面拥有完善的制度，目前应收和应付账款周转天数保持正常。,2022-11-28
金龙鱼,[300999],金龙鱼在全国各地工厂生产受防疫趋紧影响吗？金龙鱼的防疫保供工作目前情况如何？,公司各地工厂将按照当地有关部门的要求采取疫情防控措施，并保证充足的粮油等产品供应。,2022-11-28
金龙鱼,[300999],全国农产品深加工典型企业宣传推广活动暨泸州市农产品投资贸易合作推介会在四川省泸州市召开。金龙鱼会加大川渝地区粮油深加工以及饲料新项目拓展么？,公司会根据市场需求和业务发展等情况决定相关事宜。,2022-11-28
金龙鱼,[300999],金龙鱼目前新出品的咖啡系列产品小鹰咖（EAGLEPREMIUM）意式浓缩咖啡液是在采用什么咖啡豆，在金龙鱼旗下哪家工厂制作？,小鹰咖啡不是公司旗下产品，是公司合作伙伴推出的产品。,2022-11-28
金龙鱼,[300999],金龙鱼每年高达十几亿的广告费，未来有无可能每年拿出部分金额来扶持新生代美食UP主，他们的性价比非常高，这类UP主也多，传统的TV广告在新一代年轻人里宣传效果已经弱化。,公司高度重视新媒体传播，会根据各产品特点及传播目标与不同达人、UP主合作。,2022-11-28
金龙鱼,[300999],金龙鱼最新股东人数是多少，截止日期为11月25日。,"截至2022年11月18日，公司股东共计169,076户。",2022-11-24
金龙鱼,[300999],佟晓峰表示，金龙鱼（陕西兴平）是西北地区集食用油脂、面粉、大米、食品加工和粮油贸易、物流为一体的综合性粮油食品龙头企业。西凤酒作为西北地区标志性的白酒品牌，是能够代表陕西乃至西北精神和文化的一张靓丽名片，其高端战略产品红西凤与益海嘉里食品工业有限公司形象高度契合。未来在商务用酒方面，期待探讨金龙鱼与西凤之间更多合作可能，金龙鱼将如何打造自身未来？,公司会根据市场需求和业务发展等情况决定合作事宜。,2022-11-24
金龙鱼,[300999],"贵公司毛利率持续下降,请问是哪些原因造成的?",受全球通胀、俄乌冲突及天气影响等因素，公司主要原材料大豆、大豆油及棕榈油等价格上半年呈现前所未有的快速大幅上涨态势。尽管三季度价格有所回落，但与去年同期相比，原料成本仍显著上升。为应对这一情况，公司对部分产品进行了售价上调，但未能完全抵消原材料成本的上涨压力，导致公司主要产品的毛利率同比明显下滑。,2022-11-24
金龙鱼,[300999],中国自由贸易试验区浦东临港新片区“一带一路”合作交流工作站揭牌成立，旨在进一步团结凝聚“一带一路”沿线国家的华侨华商力量。金龙鱼作为总部落户上海浦东的华侨企业，金龙鱼是否会在临港新片区有新的项目设计？,公司在上海临港新片区目前没有新项目。,2022-11-24
金龙鱼,[300999],金龙鱼对于世界杯的关注不遗余力，基本每次世界杯都有相关活动推出，比如买金龙鱼冠军大米抢足金足球。此次世界杯，金龙鱼有什么活动么？,关于这方面的情况，请关注公司各平台和渠道的营销信息。,2022-11-22
金龙鱼,[300999],以岭药业与金龙鱼强强联合，金龙鱼旗下洗涤产品连花抑菌洗涤上市。连花清瘟研发人员李晓燕表示：金龙鱼新品基本都分别添加有传承古方的连花金露及连花清瘟配方成分。以洁劲100连花清肤抑菌香皂为例，在连花清瘟的13味配方中，双方精选了10味亲肤中草药添加在其中。连花清瘟配方有几千年的人体临床应用经验，并且其中草药来源于大自然，更能安全地呵护消费者的肌肤。目前市场上持续铺货的金龙鱼产品有哪些？,公司从2020年起陆续推出了洁劲100连花免洗净手消毒凝胶、洁劲100连花清肤泡沫抑菌洗手液等产品，未来将持续为消费者提供更多优质的日化产品。,2022-11-18
金龙鱼,[300999],2022年11月10日，在中国（黑龙江）国际绿色食品产业博览会开幕式上，金龙鱼与黑龙江省哈尔滨经济技术开发区管委会签署了合作协议，计划落地中央厨房及产业配套项目，项目总投资金额为10亿元。该项目建设预计于2024年5月开工，预计在2025年10月投产。从新闻信息判断，金龙鱼意图实现在每个省布局一个中央厨房及产业配套项目的目标，对于此类央厨的产能利用率和回报率是否具有信心？,我们相信未来中国市场不仅会是世界上最大的，而且也会是最多元化及高品质的食品市场。我们对中国食品市场的前景十分看好，并对公司长远发展充满信心。,2022-11-14
金龙鱼,[300999],金龙鱼旗下工厂是否受到大豆期货近期暴涨导致的部分大豆榨油厂停工停产的影响？,开机率受多重因素影响，公司会按照生产计划进行生产。,2022-11-14
金龙鱼,[300999],益海嘉里集团可持续发展部兼集团油脂科技事业部总监崔新宇在圆桌会议上表示，金龙鱼的蒸汽发电厂中，使用稻米壳进行发电，大大减少了对蒸汽的需求，同时，稻米壳发电还能产生多余电力可以上网。金龙鱼在盘锦建设了全球首个从稻壳灰中提取二氧化硅的生产线。金龙鱼的长期合作伙伴欧洲固特异打出的广告语就是“固特异的轮胎一部分是稻壳做的”。请问二氧化硅生产线会在所有大米加工基地铺开么？,目前，公司仅在盘锦基地建立了生产白炭黑的工厂，未来会根据各生产基地情况决定是否建设白炭黑产线。,2022-11-14
金龙鱼,[300999],今年双11，双12，金龙鱼会推出哪些特惠产品给消费者？金龙鱼是否会联合线下商超一起发动优惠促销？,公司丰富的米面油产品将参与今年电商各平台双十一和双十二购物节，并与全国各大商超合作举办各式促销活动。,2022-11-11
金龙鱼,[300999],金龙鱼食用油综合加工及中央厨房项目落地海南省澄迈县，该生产基地除了辐射海南省外，还会辐射周边东盟国家吗？,目前公司主要专注于市场空间广阔的中国境内市场。,2022-11-11
金龙鱼,[300999],可持续发展部总监崔新宇介绍了金龙鱼将每一粒粮食“吃干榨净”的水稻循环经济模式。在单一工厂内，金龙鱼可实现大米加工、米糠榨油、稻壳发电、稻壳灰制取白炭黑、副产品浓缩并提取卵磷脂等高附加值产品的环保增效闭环模式。若这一模式推广至全国范围，理论上每年可实现全国煤炭消耗减少2600万吨，二氧化碳排放减少5000万吨，并增加油脂供应量相当于1.1亿亩大豆的产量。请问未来金龙鱼工厂的碳排放是否可以进入碳交所交易？,关于这方面的情况，公司会按照国家政策及工厂当地要求执行。,2022-11-11
金龙鱼,[300999],金龙鱼旗下鹤牌小麦粉也是主打高端面包烘焙，这块高端市场金龙鱼能否破局？,鹤牌作为公司高端日式粉代表之作，引进了最新的生产线、采用优质的进口麦源，并在加工技术等方面进行了升级改良。我们相信，通过供应链优势及用心的客户服务，鹤牌面粉将在高端烘焙市场取得优异表现，赢得更多烘焙客户的认可。,2022-11-11
金龙鱼,[300999],首届RCEP报关协会国际论坛举办，金龙鱼物流部总监盛岩出席并就“互联互通·促进RCEP地区贸易便利化”发表讲话。随着RCEP互联互通水平的不断提升，有利于深度连接贸易产业链、供应链，金龙鱼在此方面有何独特见解？,我们相信RCEP协议能够促进区域内国家之间农业和粮油食品领域的进一步合作。,2022-11-11
金龙鱼,[300999],金龙鱼在河南周口七一路第二小学的学生餐得到师生的青睐，每日可加工12万份学生营养餐。金龙鱼目前央厨均部署在铁路枢纽点城市，未来是否有与铁路公司合作的可能性，开展金龙鱼火车便当业务，让乘客享用快捷、卫生且膳食营养均衡的便当？,公司会根据市场需求和业务发展等情况决定合作事宜。,2022-11-11
金龙鱼,[300999],请问，金龙鱼调味品有多少现有产能和规划产能？,公司调味品目前产量较小，关于产能方面的情况，目前没有需要公开披露的信息。,2022-11-8
金龙鱼,[300999],请问，金龙鱼19个募投项目如果按照工段统计，分别规划了多少新增产能？目前金龙鱼有多少已投产？还有多少未投产？进度如何？,公司在2022年半年度报告中详细披露了募投项目达到预定可使用状态日期，请查阅半年度报告。目前，公司没有其他需要公开披露的信息。,2022-11-8
金龙鱼,[300999],根据资料显示，益海嘉里金龙鱼集团旗下的益海（周口）粮油工业有限公司是与河南省周口市供销社合资兴建的。目前金龙鱼旗下有多少企业是与各省市供销社合资合作的？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-11-2
金龙鱼,[300999],金龙鱼3季报显示非经常性损益中，衍生品部分实现6.3亿利润。而3季度大豆期货几乎单边上行，这似乎与金龙鱼以前披露的对原材料库存进行套保的策略不符。请问，该损益是如何实现的？,公司套期保值业务涉及的业务品种主要为与公司生产经营直接相关的原料和产品，主要包括进口大豆、国产大豆、棕榈油、豆油等。在三季度中，大豆、棕榈油、豆油等期货品种呈现震荡下行走势，因此产生了一定收益。,2022-10-31
金龙鱼,[300999],当前环境下，金龙鱼主打的粮油米面销售量和销售额同比是否有变化，金龙鱼有无海外业务或者规划，经营上是否受到当前环境影响。,2022年1-9月，国内部分地区疫情反复，疫情管控措施加强，叠加经济疲软、消费不振，公司业务面临激烈的市场竞争。作为物资保供企业，公司以高度的社会责任感，克服物流不畅等各种困难，充分利用全国布局、多品类及品牌优势，持续强化内部管理，实现销量较去年同期增长，营业收入同比上涨。公司长期专注于中国境内市场，海外销售量及营业额占比极小。,2022-10-31
金龙鱼,[300999],金龙鱼广东潮州（粤东）工厂2022年8月份投产，目前主要生产什么产品？会给当地带来多少就业机会？,潮州项目的小麦加工业务目前已进入试产阶段。关于其他方面的情况，公司目前没有需要公开披露的信息。,2022-10-31
金龙鱼,[300999],您好，截止10.27金龙鱼股东人数多少了？,"截至2022年10月20日，公司股东共计173,386户。",2022-10-31
金龙鱼,[300999],金龙鱼旗下中央厨房（丰厨）在陕西与上市公司西安饮食（000721）签署战略合作协议，为辐射西部地区预制菜奠定了坚实基础。接下来，金龙鱼会在杭州与浙江知名食品企业（知味观、五丰、五芳斋、一鸣食品等）有合作吗？随着金龙鱼央厨快速全国布局并携手当地知名饮食集团，其旨在更好地为各地群众提供优质食品服务。,公司会根据市场需求和业务发展等情况决定合作事宜。,2022-10-19
金龙鱼,[300999],金龙鱼从上市高点至今已经跌去70%，虽然股价不能作为评判公司发展的标准，但对于一家A股上市公司而言，在国内还是有影响的，特别是金龙鱼作为A股消费龙头企业之一，建议金龙鱼继续深耕市场，拓展更多利润，让长期投资者得到切实的保护。,我们将一如既往认真做好各项经营工作，充分利用公司的自身优势，持续为消费者提供安全、营养、健康、美味的优质食品，以提升公司的竞争力。,2022-10-19
金龙鱼,[300999],金龙鱼植物甾醇产品今年周边的人服用的人多起来了，相对MNM产品，金龙鱼植物甾醇更加柔和，纯天然植物制剂。希望金龙鱼推出更多植物甾醇保健食品，让更多中高层消费者体验到优质的金龙鱼健康保健食品。,公司会持续为消费者提供安全、营养、健康、美味的优质食品。,2022-10-14
金龙鱼,[300999],调研显示头部企业金龙鱼花生油库存量巨大，约可供销售1-2年。能否介绍金龙鱼公司库存中花生油的具体存货情况，上述媒体报道中的头部企业是否即指金龙鱼？,公司按照市场供需情况规划采购节奏，并建立了严格的库存及货龄管理制度来管理存货。,2022-10-14
金龙鱼,[300999],金龙鱼的一些消费者在节前购买了丰厨预制菜，且部分产品至今仍未发货，配货速度存在超时情况，建议金龙鱼加强供应链服务流程。,根据我们了解，目前公司产品供应正常。为了更好地处理您的问题，烦请您将具体情况（如购买平台、时间、产品信息等）发送至我们的邮箱jinlongyu_ir@cn.wilmar-intl.com，这将有助于我们提升并改善服务。,2022-10-14
金龙鱼,[300999],深交所全资子公司深圳证券信息有限公司正式推出国证ESG评价方法，其指标数据采集覆盖全部深市A股和创业板公司，金龙鱼获评最高等级AAA级。金龙鱼的整体环保投入达9.6亿元，并创新研发出多种新型产业模式。对于金龙鱼未来是否会继续加大ESG投入？,公司一直秉持可持续发展的理念，致力于成为负责任的企业。,2022-10-13
金龙鱼,[300999],金龙鱼生产的重要原材料是大豆，在金龙鱼每年需要大量进口大豆的情况下，为什么不采用大豆期货多头套期保值而使用空头？,具体的套期保值操作方式是综合考虑集团整体的头寸情况、需求情况与行情预判后进行的。,2022-10-13
金龙鱼,[300999],澳大利亚元兑人民币大幅贬值，金龙鱼澳大利亚小麦粉以及金龙鱼纽麦福牛奶均来自澳大利亚与新西兰，是否可以加大进口？国内高品质消费者对于澳大利亚新西兰牛奶、小麦需求与日俱增，这个市场非常巨大。,公司会根据市场需求情况等因素，决定相关事宜。,2022-10-13
金龙鱼,[300999],国家粮食及物资储备局第二批国家级粮食应急保障企业名单公布，金龙鱼名列其中。新冠肺炎疫情爆发以来，金龙鱼第一时间发布稳价保供倡议，全国布局生产网点，节约了规模化运输成本以及缩短了时间，随着疫情持续性，金龙鱼的保供时效是否会继续优化？,公司拥有丰富的产品品类及全国广泛的网络布局，能确保产品及时且经济地配送。我们将持续改进产品物流配送，为消费者提供安全、营养、健康、美味的优质食品。,2022-10-13
金龙鱼,[300999],金龙鱼旗下酱油品牌丸庄酱油被食品权威矶部晶策先生认可为诚实的食品。目前金龙鱼丸庄酱油均为零添加酱油，出口日本、美国、东南亚国家的产品是否与国内生产产品有区别对待？,公司子公司生产的丸庄酱油目前仅在国内销售。,2022-10-11
金龙鱼,[300999],金龙鱼股东数为多少人，与8月、9月相比上升还是下降？,"截至2022年9月30日，公司股东共计176,087户，与2022年7月29日相比，股东数有所下降。",2022-10-11
金龙鱼,[300999],查看金龙鱼2022半年报第171页，财务费用中有利息资本化金额90314千元。利息资本化是否为金龙鱼首次实施？这种激进的财务策略是否会带来风险？另外，利息资本化相关金额是否列示在无形资产项目中？在财报148页无形资产列表中，未找到利息资本化的体现，请问具体体现在何处？,公司始终严格按照企业会计准则的规定进行会计处理，将可直接归属于符合资本化条件的固定资产购建的借款费用予以资本化，并非首次实施。具体内容请参见2022年半年报第116页“26、借款费用”。,2022-10-11
金龙鱼,[300999],金龙鱼的人形机器人可用于贵公司的预制菜制作和生产吗？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-10-11
金龙鱼,[300999],金龙鱼的直接材料主要为大豆，每年都要进口大豆，为什么还要承担大豆期货合约的空头进行保值？如果大豆价格上涨，一方面金龙鱼空头亏损，另一方面采购成本上涨，这样不是达不到保值的目的吗？,公司采购大豆时，从下订单到运输至国内，再进行加工、销售，会有3个月左右的周转期。在此期间，由于大豆作为大宗商品之一，价格波动较为频繁，若公司不采取商品套期保值策略，一旦原材料行情突然下行，公司的业绩将受到较大负面影响。因此，公司有必要对这些原材料及相关产品进行套期保值。,2022-10-11
金龙鱼,[300999],金龙鱼目前酵母产能是多少，对应各种产品需要的糖蜜或水解糖的量是多少？,公司酵母目前产能较小，关于这方面的情况，公司目前没有需要公开披露的信息。,2022-9-30
金龙鱼,[300999],金龙鱼旗下豆粕产能相对去年同期是否有所提高？,根据半年报披露，今年1-6月，公司油籽压榨设计产能同比增加5.44%，加工量同比增加27.30%。目前，公司未单独披露豆粕的设计产能及产量信息。,2022-9-30
金龙鱼,[300999],各国加息导致大宗商品（农产品）价格大幅下挫，特别是马来西亚棕榈油跌幅达7.7%，创2021年6月以来新低。大商所棕榈油主力合约下跌超过6%，报每吨7318元。这对金龙鱼在国内的采购及销售是否有正面作用？,关于这方面的情况，公司目前没有需要公开披露的信息。,2022-9-28
金龙鱼,[300999],金龙鱼目前销售来泉（上海）茶业有限公司的部分茶叶类产品（金龙鱼牌茶叶系列）是否纳入上市公司营收？,"去掉打招呼、寒暄语句后：

通过公司旗下营销公司销售的来泉公司茶叶，其营收纳入公司营收范围，该部分收入在公司营业收入中占比很小。",2022-9-28
金龙鱼,[300999],近期官方媒体报道金龙鱼从阿根廷进口了大量的大豆，主要考虑到汇率上的因素，金龙鱼母公司是否在阿根廷有收购大豆的行为？,我们并不掌握母公司的大豆采购情况。我们会根据原材料行情、库存情况、市场需求等情况安排采购事宜。关于汇率变动，公司会使用远期外汇合约、外汇掉期等金融衍生工具来管理汇率风险敞口。,2022-9-26
金龙鱼,[300999],近日国内豆粕价格大涨，金龙鱼是否有豆粕相关业务？,公司是中国领先的饲料原料供应商之一，主要产品包括豆粕、菜粕等蛋白类产品，米糠、麸皮等纤维类产品，玉米、高粱等能量类产品。,2022-9-23
金龙鱼,[300999],近期购买的套装中包含品客薯片和传统早餐红茶，该红茶茶包为印度锡兰红茶，由来泉（上海）茶业有限公司注册，法人代表为郭董事长。金龙鱼是否会开展茶叶销售业务？,来泉（上海）茶业有限公司是公司的关联方，作为公司控股股东丰益国际的子公司，其法人并非公司董事长。当前，公司的营销平台正销售来泉（上海）茶业有限公司的部分茶叶类产品。,2022-9-23
金龙鱼,[300999],人民币汇率破七，对金龙鱼的经营，例如采购大豆会有影响吗？,公司会使用远期外汇合约、外汇掉期等金融衍生工具进行套期保值，以管理汇率风险敞口。,2022-9-21
